pkg_Title_ID	Region	Title_RIF_Missing	pkg_link	License	pkg_Content_ID	last_modified		pkg_File_Size		PSP2_SYSTEM_VER	APP_VER	VERSION
PCSB01195	EU	[*No zRIF] Damascus Gear Operation Osaka          [ID: DGEAR20000000000]	http://zeus.dl.playstation.net/cdn/EP0036/PCSB01195_00/EP0036-PCSB01195_00-DGEAR20000000000_bg_1_24387e96c12f15a0f33cecfdb0d7f45fd7eec323.pkg	NOT REQUIRED	EP0036-PCSB01195_00-DGEAR20000000000	2020/01/01		1721854768		3.67	01.00	01.01
PCSB00050	EU	ARMY CORPS OF HELL          [ID: ARMYCORPSOFHELLE]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00050_00/PLFnSnOyPUOZIzXyWZDAEisSUTSrWwSImtpwIhqEZTFrCImNKUWXmDxMnkKRPPpS.pkg	KO5ifR1dQ+e7BgBdYQRTDbU/yDfS2T8oINjfzcPVx8cVn/9UnkolH1H7ePzfU8NGtqyp7aMxPrgBAIvlFWMA	EP0082-PCSB00050_00-ARMYCORPSOFHELLE	2020/01/01		682528352		1.05	01.00	01.00
PCSB00394	EU	FINAL FANTASY X-2 HD Remaster          [ID: FFX2PKG0PSV0SCEE]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00394_00/qhOLakgLgyWmwGoYCWalSdDzGeNnaTLeZvyzImWumJHcNoaNUODOHyEUFDosARxB.pkg	KO5ifR1dQ+e7BgBdYQRVbWxpArLfzS3CKMDb3SAgOMwg2NnVFZ//JNZUSsh3Cj8sD84IWmtTYDoa44MbAABLPBLa	EP0082-PCSB00394_00-FFX2PKG0PSV0SCEE	2020/01/01		3578368752		3.01	01.00	01.01
PCSB00395	EU	FINAL FANTASY X HD Remaster          [ID: FFX0PKG0PSV0SCEE]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00395_00/TDLwXWfdEmMHXGMVeGZjFSlavGzYUvwhpXAbonKvvqmGktMRFylVWcGAwqNZKFSb.pkg	KO5ifR1dQ+e7BgBdYQRVbWxpCrLfzS3CIMDb3SAgOMwg2NnVFZ//HrLLPuw0K3X8mHHQ2HEWH9NojA9uAAA/eBNp	EP0082-PCSB00395_00-FFX0PKG0PSV0SCEE	2020/01/01		3566906064		3.01	01.00	01.01
PCSB00922	EU	Hitman GO: Definitive Edition          [ID: HITMANGOPSVSQENM]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00922_00/EP0082-PCSB00922_00-HITMANGOPSVSQENM_bg_1_7872c67f814bdc80b44ff825e55ab1541fa16712.pkg	KO5ifR1dQ+e7BgBdYQRVbWlkBLLfwzPE19HP3T8gOCw40NXPF5//llby9Ye5zZgYvY8pb5qB0tPRGB/cAABZIRQN	EP0082-PCSB00922_00-HITMANGOPSVSQENM	2020/01/01		548816512		3.55	01.00	01.00
PCSB00951	EU	WORLD OF FINAL FANTASY          [ID: WORLDOFFFPSVITA0]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00951_00/EP0082-PCSB00951_00-WORLDOFFFPSVITA0_bg_1_27a3e22b59ca5b9bb4496c2608542be006002a6f.pkg	KO5ifR1dQ+e7BgBdYQRVbWlqCLI/3D/Ix8Xfzc0tIDjMM8TRAJ//1sx7tav/DNfcm95psgHBTTtGY3xwAwDTCRWJ	EP0082-PCSB00951_00-WORLDOFFFPSVITA0	2020/01/01		2826412768		3.60	01.00	01.00
PCSB00975	EU	Adventures of Mana          [ID: ADVENTURESOFMANA]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00975_00/EP0082-PCSB00975_00-ADVENTURESOFMANA_bg_1_5aed8396547745055f306d6bef249a34a5fa6745.pkg	KO5ifR1dQ+e7BgBdYQRVbWluCrE/zNUvJDTINdjfzdfRzxGf/57Njf26KyYhlP92+D6uf+IqozE+uAEA8mIVAAAA	EP0082-PCSB00975_00-ADVENTURESOFMANA	2020/01/01		532326688		3.60	01.00	01.00
PCSB00981	EU	DRAGON QUEST BUILDERS          [ID: BUILDERS00000000]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00981_00/EP0082-PCSB00981_00-BUILDERS00000000_bg_1_d43bb0863d5b95a8a5d8ecac41ac4c949d0fc18b.pkg	KO5ifR1dQ+e7BgBdYQRVbWlhCLLfKdTTx8U1KBhmKT7/WWn4CO58v6gyNUtydlfevaDRGB/cAAAn4RNv	EP0082-PCSB00981_00-BUILDERS00000000	2020/01/01		282401072		3.60	01.00	01.00
PCSB00999	EU	DRAGON QUEST BUILDERS DEMO          [ID: BUILDERS00000000]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB00999_00/EP0082-PCSB00999_00-BUILDERS00000000_bg_1_ea80017b699ced9aafbeaa670a998778c31dc53a.pkg	KO5ifR1dg/J5YXzXAKArjKCqLS0tQfY7hXr6uLgGBcMsxec/HdG8XPOJNz9vPKt72uyOVuRojA9uAAA7PBQR	EP0082-PCSB00999_00-BUILDERS00000000	2020/01/01		236671232		3.60	01.00	01.01
PCSB01025	EU	WORLD OF FINAL FANTASY Dungeon Demo          [ID: WORLDOFFFPSVITA0]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB01025_00/EP0082-PCSB01025_00-WORLDOFFFPSVITA0_bg_1_cc4a6e7a1f566d73b9695a5a9e962feeb5ebd292.pkg	KO5ifR1dQ+e7BgBdYQRRbWhgZAqyP9w/yMfF383NLSA4zDPE0QCf/7yfT33Z1L58H9cl/cqYddPtRmN8cAMA2UgVjwAA	EP0082-PCSB01025_00-WORLDOFFFPSVITA0	2020/01/01		591877120		3.61	01.00	01.00
PCSB01040	EU	Lara Croft GO          [ID: LARAGOSIEEVITA00]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB01040_00/EP0082-PCSB01040_00-LARAGOSIEEVITA00_bg_1_f183625cd7eae4b23393016cbaebe700b92564fa.pkg	KO5ifR1dQ+e7BgBdYQRRbQh0BMh+H8cgR3f/YE9X1zDPEKBh+Pz35T/fUrWyRYZsAc9KNLlOThqN8cENAGk5FB4A	EP0082-PCSB01040_00-LARAGOSIEEVITA00	2020/01/01		1222368608		3.63	01.00	01.01
PCSB01120	EU	Romancing SaGa 2          [ID: ROMANCINGSAGA200]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB01120_00/EP0082-PCSB01120_00-ROMANCINGSAGA200_bg_1_c5a9a513986843353c25671123fe817fcdb8467c.pkg	KO5ifR1dQ+e7BgBdYQRRbWhoBLY/yN/X0c/Z08892NHd0QhoBh7QE2Squnj3yzPXj7zUeauqIjsa44MbAADEmBT0	EP0082-PCSB01120_00-ROMANCINGSAGA200	2020/01/01		394034448		3.65	01.00	01.00
PCSB01163	EU	Secret of Mana          [ID: SECRETOFMANAPSV0]	http://zeus.dl.playstation.net/cdn/EP0082/PCSB01163_00/EP0082-PCSB01163_00-SECRETOFMANAPSV0_bg_1_7c3a4e1072b9bd6b38596cf24b84d605e9ddfedf.pkg	KO5ifR1dQ+e7BgBdYQRRbWhoZgyyP9jVOcg1xN/N19HPMSA4zACf/3LfJVgnlz8XVdbKj7/p0xMzGuODGwAALMkT9gAA	EP0082-PCSB01163_00-SECRETOFMANAPSV0	2020/01/01		1778383648		3.67	01.00	01.00
PCSB00109	EU	New Little King's Story          [ID: NEWKINGSSTORY058]	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00109_00/tAdaplklYUAJfLzJPmUyLwuXFUYMIGYTvFQoRNSroneshZKtBOsnhSNnMOyEsiDj.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0sATZ7+ca7u3p5x4cHOIfFGlgaoHPf98cuW6+Y809c9lWfKHBkV3FozE+uAEAK3IVKwAA	EP0101-PCSB00109_00-NEWKINGSSTORY058	2020/01/01		717551136		1.69	01.00	01.01
PCSB00115	EU	Silent Hill: Book of Memories          [ID: SILENTHILLBOOKOM]	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00115_00/CCzAgJSpFCBMTlcNwtVoIABUBZSXJZSftFGeqQtBllabWjahzDwDVJcgFPwaKfKC.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0NAXZH+zp4+oX4uHp4+Pk7+/t74vPf68fhNTZvXXgc973dMXkAJflozE+uAEAx3cVhgAA	EP0101-PCSB00115_00-SILENTHILLBOOKOM	2020/01/01		1627007984		1.80	01.00	01.01
PCSB00118	EU	Metal Gear Solid HD Collection          [ID: MGSHDVITA0000000]	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00118_00/ilCLoXJoDvyTeqtkUOXTcfUlxyTEajuvILtohVeKfClaphQbOiSCyXAFnMOppyjq.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0tADZ7+se7OES5hniCLUUn/9sJAs6Fm/ZUcZ1aI7jtUNZ60ZjfHADAOJpFHoA	EP0101-PCSB00118_00-MGSHDVITA0000000	2020/01/01		3542508752		1.67	01.00	01.02
PCSB00176	EU	Metal Gear Solid 3 HD Edition          [ID: MGSHDVITA0000000]	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00176_00/UPiFixpiflbQdxhrhkKqVQiyQABRcPKRXRnEOKsBQqTuYyRKAESJxttcgfqyGxYk.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0NwPZ7+se7OES5hniCLUUn//UL78Wcp+93/b4hqcPCm582zAa44MbAADv0xZS	EP0101-PCSB00176_00-MGSHDVITA0000000	2020/01/01		1921876800		1.69	01.00	01.02
PCSB00177	EU	Metal Gear Solid 2 HD Edition          [ID: MGSHDVITA0000000]	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00177_00/DlCSqYjroGsSCRROdmNyUcThTUXDsojdURXNqYTxeieMuSlskNORkIAQYTeDCYeO.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0NwfZ7+se7OES5hniCLUUn/9YCywtTrxrn2Lw7/OGhCDvrNEYH9wAAIuoFEMA	EP0101-PCSB00177_00-MGSHDVITA0000000	2020/01/01		1634361632		1.69	01.00	01.02
PCSB00193	EU	Silent Hill: Book of Memories Demo          [ID: SILENTHILLBMDEMO]	http://ares.dl.playstation.net/cdn/EP0101/PCSB00193_00/dExLbOjkXPUWZJlNnHvktJGMFrLkpjYCVkfbGBktgezJmfJqJqHNUvfYCFTFYQdI.pkg	KO5ifR1dg/J5YXzXAANDiKlA1YaWxiD7gz19XP1CPDx9fJx8XVx9/fH5z4q75sJOl7C0f/6sDv5L+oVGY3xwAwBvVROC	EP0101-PCSB00193_00-SILENTHILLBMDEMO	2020/01/01		589587520		1.69	01.00	01.00
PCSB00070	EU	ULTIMATE MARVEL VS. CAPCOM 3          [ID: CAPUMVC300000000]	http://zeus.dl.playstation.net/cdn/EP0102/PCSB00070_00/bsOUWWgjDbekGCkJrnxlwKmXxTyoiGyacKXAsamSYMiVYzMeDEdxcNspjXYbKZiS.pkg	KO5ifR1dQ+e7BhgYQmxxAjsKZL+zY0Cob5izMcxSfP5ru5X37nu2Qu72fXbZ5ltEGUdjfHADAO9IE+IA	EP0102-PCSB00070_00-CAPUMVC300000000	2020/01/01		1456264176		1.06	01.00	01.01
PCSB00144	EU	STREET FIGHTER X TEKKEN          [ID: SFXTGAMEEU000000]	http://zeus.dl.playstation.net/cdn/EP0102/PCSB00144_00/wZgRqNJKEJbNEWdGXqDHkjBpgvNujShcesAAImTmuHjbAYigsRfMjrkBcudatnTm.pkg	KO5ifR1dQ+e7BhgYQmwBqjY0MQHZH+wWEeLu6OvqGgqxFJ//TCLKE15t5/yZf+ltX8uJnIDRGB/cAAArdBU7	EP0102-PCSB00144_00-SFXTGAMEEU000000	2020/01/01		2261972688		1.69	01.00	01.01
PCSB00433	EU	Dustforce          [ID: DUSTFORCEVITASKU]	http://zeus.dl.playstation.net/cdn/EP0102/PCSB00433_00/kbMTFUfRJrHYJnPHPfqbnjdhoWeYnGlzfkDfsBYpinGpRctxtRScaLFFSjJqcpEg.pkg	KO5ifR1dQ+e7BhgYQmwBqjYxNgbZ7xIaHOLmH+TsGuYZ4hjsHYrPf9WGi94/PSat+fHdq2yvtWFBgzw6mEd6egQA5RsWMQAA	EP0102-PCSB00433_00-DUSTFORCEVITASKU	2020/01/01		340762896		3.00	01.00	01.02
PCSB00760	EU	TorqueL          [ID: 0000000000000000]	http://zeus.dl.playstation.net/cdn/EP0122/PCSB00760_00/EP0122-PCSB00760_00-0000000000000000_bg_2_cdd019cf937815d87b758b451b1cce9544719199.pkg	KO5ifR1dQ+e7BhgYGhlBVZubge03QAP4/HeprjsqOnljmaVuz+KvyjxmozE+uAEAUqQSZwAA	EP0122-PCSB00760_00-0000000000000000	2020/01/01		381670880		3.50	01.00	01.03
PCSB00767	EU	Croixleur Sigma          [ID: CROIXLEUR0000000]	http://zeus.dl.playstation.net/cdn/EP0122/PCSB00767_00/EP0122-PCSB00767_00-CROIXLEUR0000000_bg_1_f85b43d6fbd051756c8def3f113727d09918173b.pkg	KO5ifR1dQ+e7BhgYGhlBVZubmYPsdw7y94zwcQ0NglqKz3+KPRfWt8+Y//Q9d/FTocYA1dEYH9wAACypFJsA	EP0122-PCSB00767_00-CROIXLEUR0000000	2020/01/01		847924736		3.55	01.00	01.02
PCSB01326	EU	Dreamwalker          [ID: DREAMWALKER0VITA]	http://zeus.dl.playstation.net/cdn/EP0172/PCSB01326_00/EP0172-PCSB01326_00-DREAMWALKER0VITA_bg_1_ea6ba5668f04b2fd9f51e2796db2eb0e53b36975.pkg	KO5ifR1dQ+e7BhgYmhtBVBsaG5mB7HcJcnX0DXf08XYNMgjzDHHE5z9/gef3mub0787kmLPogT9n8GiMD24AAHLSFLsA	EP0172-PCSB01326_00-DREAMWALKER0VITA	2020/01/01		29936976		3.69	01.00	01.00
PCSB00031	EU	Virtua Tennis 4          [ID: VT40000000000001]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00031_00/yoNAxcGxemZfuSkPykcnZnIZkBbcgkrqHLNqeqRZxqNPshQgzhAVmOCVthRvAcQa.pkg	KO5ifR1dQ+e7BhgYmpvDVBsbguwPCzExQAKG+PzXtal32Yc2F+mEHOZ8pqXyV0djfHADAAjXEssA	EP0177-PCSB00031_00-VT40000000000001	2020/01/01		1315250048		1.06	01.00	01.01
PCSB00032	EU	Virtua Tennis 4          [ID: VT40000000000001]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00032_00/tXgPrcQGZpHsBJYMlWIFOgSjjJKOKSqwcNAhrJiFenacOtFQHdibAIjgBUmNOowS.pkg	KO5ifR1dQ+e7BhgYmpvDVBsbgewPCzExQAKG+Pwn8Geu+Oa1i0p5U25/fVV2WHc0xgc3AADFQRR3	EP0177-PCSB00032_00-VT40000000000001	2020/01/01		1280575984		1.05	01.00	01.00
PCSB00065	EU	Super Monkey Ball Banana Splitz          [ID: SUPERMONKEYBALL0]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00065_00/bIiqQTEVYXFgzxwhJfxJglgjPYhKZUgmVAMProQJnknRdOIsilFdvQDEMqCXTHOJ.pkg	KO5ifR1dQ+e7BhgYmpvDVJuZguwPDg1wDfL19/N2jXRy9PExwOe//wc+m68zlZiud0SjU13ss8BojA9uAAAF+RRx	EP0177-PCSB00065_00-SUPERMONKEYBALL0	2020/01/01		874628960		1.67	01.00	01.01
PCSB00120	EU	Super Monkey Ball Banana Splitz (Demo Version)          [ID: SUPERMONKEYBALL0]	http://ares.dl.playstation.net/cdn/EP0177/PCSB00120_00/VzIMyyTrcmyngwQdGFCLLPZOhuyEapSAwgdwQmTfLBpjTtWlHCtALAvjLsiWlsFP.pkg	KO5ifR1dg/J5YXzXAANDc3OoakMjsP3BoQGuQb7+ft6ukU6OPj4G+Pzn6qjm72Y6z6vznPC8zdWNz0ZjfHADAFKlFBEA	EP0177-PCSB00120_00-SUPERMONKEYBALL0	2020/01/01		301770608		1.67	01.00	01.01
PCSB00136	EU	Jet Set Radio          [ID: JETSETRADIODEMO0]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00136_00/ZyPkPUAyHNSJINZTCXHIrVMyaHLwCaGqLeNgsusYygJfUIhaLqhhnoGKaCBQAejj.pkg	KO5ifR1dQ+e7BhgYmptDVRsam4Hs93INCXYNCXJ08fR3cfX1N8Dnv7NXMrnfXG+cvfrh2imngrfEDfLoYB7p6REAEewW6wAA	EP0177-PCSB00136_00-JETSETRADIODEMO0	2020/01/01		1152678816		1.69	01.00	01.00
PCSB00190	EU	Sonic & All-Stars Racing Transformed™          [ID: SASRTRANSFORMED0]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00190_00/UUGvBBYVsKjIgXcnrqQNiYMENbyXUPjwEaVPDfkhwziGNOCrSEwXwUGDMpIsAXOV.pkg	KO5ifR1dQ+e7BhgYmptDVRtagu0PdgwOCgly9At28w/ydXUxwOe/cssi7/dSji9/17uGlUytjBuN8cENAFVEFKgA	EP0177-PCSB00190_00-SASRTRANSFORMED0	2020/01/01		1534793264		1.80	01.00	01.00
PCSB00234	EU	Sonic & All-Stars Racing Transformed™ Demo          [ID: SASRTRNSFRMDDEMO]	http://ares.dl.playstation.net/cdn/EP0177/PCSB00234_00/XWOtOmlBvICVFOeAETBCAscAwysNBUfINbPgQQqAbKFVfxGeDbgARnGxRrxwfHKT.pkg	KO5ifR1dg/J5YXzXAANDc3OoaiNjE5D9wY7BQSFBfsFuQb4uLq6+/vj8l/98j9ZbU1O3ruYLUyat19YYjfHBDQAhhhUb	EP0177-PCSB00234_00-SASRTRNSFRMDDEMO	2020/01/01		600888480		2.01	01.00	01.00
PCSB00419	EU	Hatsune Miku: Project DIVA f          [ID: PJDF393MAJITENSI]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00419_00/YSfEUDVeZmIRuYbZhmxtcGiAaKlGhwBVrXSqTyVkaikngSHJnfmiczYnNLlwzIFz.pkg	KO5ifR1dQ+e7BhgYmptDVZsYWoLsD/BycTO2NPZ19PIMcfUL9sTnv3X957xM69lNm2T/b3gS93v/aIwPbgAAcX4VXwAA	EP0177-PCSB00419_00-PJDF393MAJITENSI	2020/01/01		2772605488		3.00	01.00	01.00
PCSB00506	EU	Hatsune Miku: Project DIVA f Demo Version          [ID: PJDF393PRPRTRIAL]	http://ares.dl.playstation.net/cdn/EP0177/PCSB00506_00/gmGYMoMfGOfQlKDMyoXcVrMddIwendrvZkvatcQIgAiCtOtscPQkXmieKJbDhIyH.pkg	KO5ifR1dg/J5YXzXAANDc3OoalMDM5D9AV4ubsaWxgFBAUEhQZ6OPvj8t7joHU8Wz2Hh5aXrfN8+/ZozGuODGwAA2aMVmQAA	EP0177-PCSB00506_00-PJDF393PRPRTRIAL	2020/01/01		313607904		3.01	01.00	01.00
PCSB00554	EU	Hatsune Miku: PJ DIVA F 2nd          [ID: PJDF2MOMJTNSDAYO]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00554_00/yZPNEcoOUWdTlOWCfxJtNPVOWsQyGuhRhMFvGcLgUHRlZMWbbsHFHbQwBUkPwJor.pkg	KO5ifR1dQ+e7BhgYmptDVZuamoDsD/BycTPy9ff1CvELdnGM9Mfnv81pd2ufn5au1pbqWb+h5ebR0Rgf3AAAxQUWIQAA	EP0177-PCSB00554_00-PJDF2MOMJTNSDAYO	2020/01/01		3222902768		3.15	01.00	01.00
PCSB00763	EU	Dengeki Bunko: Fighting Climax          [ID: FIGHTINGCLIMAX00]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00763_00/EP0177-PCSB00763_00-FIGHTINGCLIMAX00_bg_1_2776748921cbbe579dd57f22eef017d0a488639f.pkg	KO5ifR1dQ+e7BhgYmptDVZubGYPsd/N09wjx9HN39vH0dYwAmoEHdOxybnhu1NHlJPvIxGsNz9rRGB/cAACEBRQt	EP0177-PCSB00763_00-FIGHTINGCLIMAX00	2020/01/01		892162944		3.50	01.00	01.00
PCSB01007	EU	Hatsune Miku: Project DIVA X          [ID: PJDX393MAJITENSI]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB01007_00/EP0177-PCSB01007_00-PJDX393MAJITENSI_bg_1_ba5d4bd63b2ddaef6ce35401881596f33aabe0ac.pkg	KO5ifR1dQ+e7BhgYmptDVBsCXQWyP8DLJcLY0tjX0cszxNUv2BOf/yK8pNPqpm/+92PinQfHjy0oGo3xwQ0Ak4EWqQAA	EP0177-PCSB01007_00-PJDX393MAJITENSI	2020/01/01		2661067760		3.60	01.00	01.00
PCSB01009	EU	Hatsune Miku: Project DIVA X Demo          [ID: PJDX393PRPRTRIAL]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB01009_00/EP0177-PCSB01009_00-PJDX393PRPRTRIAL_bg_1_9284c7b321619c1a2398e27b7c979919b0144cc5.pkg	KO5ifR1dg/J5YXzXAANDc3OIakOgU0H2B3i5RBhbGgcEBQSFBHk6+uDz3/Nd7M/01X5dq5Qvnh8d7/hjNMYHNwAAdNgVVQAA	EP0177-PCSB01009_00-PJDX393PRPRTRIAL	2020/01/01		271571696		3.60	01.00	01.00
PCSB01090	EU	Valkyria Revolution          [ID: ARVALKYRIE000100]	http://zeus.dl.playstation.net/cdn/EP0177/PCSB01090_00/EP0177-PCSB01090_00-ARVALKYRIE000100_bg_1_3babfbdbc85b7a9189f6d12693773e9aaad6b433.pkg	KO5ifR1dQ+e7BhgYmptDVBsaWELsDwpz9PGODPIEWWQINAMPKH5df35KkIHI/TRXczWXSWmjMT64AQBP/RN5	EP0177-PCSB01090_00-ARVALKYRIE000100	2020/01/01		2980813440		3.63	01.00	01.01
PCSB01303	EU	[*No zRIF] Atari Flashback Classics          [ID: FLASHBACKCLASSIC]	http://zeus.dl.playstation.net/cdn/EP0182/PCSB01303_00/EP0182-PCSB01303_00-FLASHBACKCLASSIC_bg_1_88f01bfcde70db9acb19e38aab6d508af571ef09.pkg	NOT REQUIRED	EP0182-PCSB01303_00-FLASHBACKCLASSIC	2020/01/01		310959904		3.68	01.00	01.00
PCSB00896	EU	Rally Copters          [ID: RALLYCOPTERSEU00]	http://zeus.dl.playstation.net/cdn/EP0206/PCSB00896_00/EP0206-PCSB00896_00-RALLYCOPTERSEU00_bg_2_7bb1dd1df0f9f9fe8b2ab4f44ddd43e22b3c09f6.pkg	KO5ifR1dQ+e7BhgYGZhBVVtYmoHsD3L08Yl09g8IcQ0Kdg0FmoEHmJ72mf1qjb3Lj7qCRfMql+qPxvjgBgC1QBV8	EP0206-PCSB00896_00-RALLYCOPTERSEU00	2020/01/01		181107888		3.60	01.00	01.05
PCSB01325	EU	[*No zRIF] Emerald Shores          [ID: EMERALDSHORES001]	http://zeus.dl.playstation.net/cdn/EP0273/PCSB01325_00/EP0273-PCSB01325_00-EMERALDSHORES001_bg_1_cd16a267669e942a018b720c139882d7f3561236.pkg	NOT REQUIRED	EP0273-PCSB01325_00-EMERALDSHORES001	2020/01/01		34556912		3.69	01.00	01.02
PCSB01155	EU	My Name is Mayo          [ID: MYNAMEISMAYO0000]	http://zeus.dl.playstation.net/cdn/EP0305/PCSB01155_00/EP0305-PCSB01155_00-MYNAMEISMAYO0000_bg_1_172a92482fb0d6d551f0eb9b76bcd1dc6032693f.pkg	KO5ifR1dQ+e7BgCtN4WoNjQ0NQXZ7xvp5+jr6hns6xjpD7IUn/807AuMT8ov+uth27S4T2eP9miMD24AAHylE5UA	EP0305-PCSB01155_00-MYNAMEISMAYO0000	2020/01/01		34133216		3.65	01.00	01.02
PCSB00993	EU	Claire          [ID: CLAIREEXTENDEDCU]	http://zeus.dl.playstation.net/cdn/EP0310/PCSB00993_00/EP0310-PCSB00993_00-CLAIREEXTENDEDCU_bg_1_85ecbc32c5910d608bc342efba37d2643eb8e4f7.pkg	KO5ifR1dQ+e7BhgYG8JUW1oag+x39nH0DHJ1jQhx9XNxdXEOxee/zZWbFMU3K0cd/rJDtrdz55TRGB/cAAA0FxUz	EP0310-PCSB00993_00-CLAIREEXTENDEDCU	2020/01/01		307819024		3.60	01.00	01.01
PCSB00935	EU	Risk of Rain          [ID: RISKOFRAIN000000]	http://zeus.dl.playstation.net/cdn/EP0338/PCSB00935_00/EP0338-PCSB00935_00-RISKOFRAIN000000_bg_1_4e2a64fb8ac4fb3f57453f7df9eecaf7f5a18dc3.pkg	KO5ifR1dQ+e7BhgYG1tAVVsam4LsD/IM9vZ3C3L09INYis9/r8U0xLSyVmtrlUpv7AjOPD0a44MbAADmpRKm	EP0338-PCSB00935_00-RISKOFRAIN000000	2020/01/01		84831392		3.57	01.00	01.02
PCSB01023	EU	DEADBOLT          [ID: DEADBOLT00000000]	http://zeus.dl.playstation.net/cdn/EP0338/PCSB01023_00/EP0338-PCSB01023_00-DEADBOLT00000000_bg_1_1194679a98546c84caa94200ab5ce0456ca614b5.pkg	KO5ifR1dQ+e7BhgYG1tAVBsaGBmD7HdxdXRx8vcJgVmKz38dv8IqjJzL+4p9Q2JPXZCzHI3xwQ0A7d8TSwAA	EP0338-PCSB01023_00-DEADBOLT00000000	2020/01/01		189627952		3.65	01.00	01.01
PCSB00940	EU	Neverending Nightmares          [ID: NEVERENDINGNIGHT]	http://zeus.dl.playstation.net/cdn/EP0355/PCSB00940_00/EP0355-PCSB00940_00-NEVERENDINGNIGHT_bg_1_99069264765f2815bc1e04725a717236ed2f174c.pkg	KO5ifR1dQ+e7BhgYm5pCVVuagO33cw1zDXL1c/H0c/fzdPcIwec/VZ84roppVR+ufS0zWrnH5+JojA9uAAB1BBVb	EP0355-PCSB00940_00-NEVERENDINGNIGHT	2020/01/01		288742976		3.57	01.00	01.00
PCSB00850	EU	Squares          [ID: SQUARES20155LEAP]	http://zeus.dl.playstation.net/cdn/EP0406/PCSB00850_00/EP0406-PCSB00850_00-SQUARES20155LEAP_bg_1_230096fe862e519403e35664a46af26c2cb776f5.pkg	KO5ifR1dg/J5YXzXAKDNZlDVFhD7gwNDHYNcg40MDE1NfVwdA/D571thx7rdzzLnfe75H/3qvLbHII8O5pGeHgEpvRb+	EP0406-PCSB00850_00-SQUARES20155LEAP	2020/01/01		382217728		3.50	01.00	01.02
PCSB01223	EU	[*No zRIF] Defender's Quest: Valley of the Forgotten DX          [ID: DEFENDERSQUESTV1]	http://zeus.dl.playstation.net/cdn/EP0407/PCSB01223_00/EP0407-PCSB01223_00-DEFENDERSQUESTV1_bg_1_be012c0354a59720f9e32756a91de746525f2870.pkg	NOT REQUIRED	EP0407-PCSB01223_00-DEFENDERSQUESTV1	2020/01/01		272324448		3.68	01.00	01.02
PCSB01301	EU	Timespinner          [ID: G000000000001211]	http://zeus.dl.playstation.net/cdn/EP0423/PCSB01301_00/EP0423-PCSB01301_00-G000000000001211_bg_1_9e4bcbddc3b506d35d6ae209f8d4c10967dd1ea4.pkg	KO5ifR1dQ+e7BhiYGBlDVBsaGxiC7Eeyz8DQyNAQn/+KkltfBxQnM7+4Ke14L/GV1WiMD24AAPOCE2QA	EP0423-PCSB01301_00-G000000000001211	2020/01/01		156064128		3.68	01.00	01.00
PCSB01034	EU	2064: Read Only Memories          [ID: READONLYMEMORIES]	http://zeus.dl.playstation.net/cdn/EP0433/PCSB01034_00/EP0433-PCSB01034_00-READONLYMEMORIES_bg_1_6f799230c75dcdfd280fab7d416a4f2f3acea057.pkg	KO5ifR1dQ+e7BhiYGBtDVBsaGJuA7A9ydXTx9/OJ9HX19Q/ydA3G57+Q8LkhUeszezWPs2p3dEnxjMb44AYAti0TEAAA	EP0433-PCSB01034_00-READONLYMEMORIES	2020/01/01		1389040576		3.65	01.00	01.01
